Year,Month,Day,Hour,Minute,DNI
2016,3,6,5,30,0
2016,3,6,6,0,0
2016,3,6,6,30,0
2016,3,6,7,0,131
2016,3,6,7,30,516
2016,3,6,8,0,719
2016,3,6,8,30,826
2016,3,6,9,0,906
2016,3,6,9,30,953
2016,3,6,10,0,987
2016,3,6,10,30,1011
2016,3,6,11,0,1027
2016,3,6,11,30,1039
2016,3,6,12,0,1045
2016,3,6,12,30,1048
2016,3,6,13,0,1046
2016,3,6,13,30,1042
2016,3,6,14,0,1030
2016,3,6,14,30,1017
2016,3,6,15,0,984
2016,3,6,15,30,959
2016,3,6,16,0,913
2016,3,6,16,30,864
2016,3,6,17,0,777
2016,3,6,17,30,668
2016,3,6,18,0,471
2016,3,6,18,30,149
2016,3,6,19,0,0
2016,3,6,19,30,0
2016,3,6,20,0,0
2016,3,6,20,30,0
2016,3,6,21,0,0
2016,3,6,21,30,0
2016,3,6,22,0,0
2016,3,6,22,30,0
2016,3,6,23,0,0
2016,3,6,23,30,0
2016,3,7,0,0,0
2016,3,7,0,30,0
2016,3,7,1,0,0
2016,3,7,1,30,0
2016,3,7,2,0,0
2016,3,7,2,30,0
2016,3,7,3,0,0
2016,3,7,3,30,0
2016,3,7,4,0,0
2016,3,7,4,30,0
2016,3,7,5,0,0
2016,3,7,5,30,0
2016,3,7,6,0,0
2016,3,7,6,30,0
2016,3,7,7,0,47
2016,3,7,7,30,344
2016,3,7,8,0,559
2016,3,7,8,30,682
2016,3,7,9,0,773
2016,3,7,9,30,829
2016,3,7,10,0,35
2016,3,7,10,30,23
2016,3,7,11,0,172
2016,3,7,11,30,21
2016,3,7,12,0,16
2016,3,7,12,30,21
2016,3,7,13,0,388
2016,3,7,13,30,393
2016,3,7,14,0,26
2016,3,7,14,30,53
2016,3,7,15,0,78
2016,3,7,15,30,829
2016,3,7,16,0,509
2016,3,7,16,30,741
2016,3,7,17,0,681
2016,3,7,17,30,567
2016,3,7,18,0,409
2016,3,7,18,30,113
2016,3,7,19,0,0
2016,3,7,19,30,0
2016,3,7,20,0,0
2016,3,7,20,30,0
2016,3,7,21,0,0
2016,3,7,21,30,0
2016,3,7,22,0,0
2016,3,7,22,30,0
2016,3,7,23,0,0
2016,3,7,23,30,0
2016,3,8,0,0,0
2016,3,8,0,30,0
2016,3,8,1,0,0
2016,3,8,1,30,0
2016,3,8,2,0,0
2016,3,8,2,30,0
2016,3,8,3,0,0
2016,3,8,3,30,0
2016,3,8,4,0,0
2016,3,8,4,30,0
2016,3,8,5,0,0
2016,3,8,5,30,0
2016,3,8,6,0,0
2016,3,8,6,30,0
2016,3,8,7,0,73
2016,3,8,7,30,406
2016,3,8,8,0,652
2016,3,8,8,30,765
2016,3,8,9,0,859
2016,3,8,9,30,907
2016,3,8,10,0,957
2016,3,8,10,30,980
2016,3,8,11,0,1006
2016,3,8,11,30,1017
2016,3,8,12,0,1024
2016,3,8,12,30,1027
2016,3,8,13,0,1025
2016,3,8,13,30,1021
2016,3,8,14,0,343
2016,3,8,14,30,322
2016,3,8,15,0,442
2016,3,8,15,30,0
2016,3,8,16,0,349
2016,3,8,16,30,357
2016,3,8,17,0,339
2016,3,8,17,30,311
2016,3,8,18,0,234
2016,3,8,18,30,0
2016,3,8,19,0,0
2016,3,8,19,30,0
2016,3,8,20,0,0
2016,3,8,20,30,0
2016,3,8,21,0,0
2016,3,8,21,30,0
2016,3,8,22,0,0
2016,3,8,22,30,0
2016,3,8,23,0,0
2016,3,8,23,30,0
2016,3,9,0,0,0
2016,3,9,0,30,0
2016,3,9,1,0,0
2016,3,9,1,30,0
2016,3,9,2,0,0
2016,3,9,2,30,0
2016,3,9,3,0,0
2016,3,9,3,30,0
2016,3,9,4,0,0
2016,3,9,4,30,0
2016,3,9,5,0,0
2016,3,9,5,30,0
2016,3,9,6,0,0
2016,3,9,6,30,0
2016,3,9,7,0,0
2016,3,9,7,30,551
2016,3,9,8,0,733
2016,3,9,8,30,830
2016,3,9,9,0,122
2016,3,9,9,30,930
2016,3,9,10,0,26
2016,3,9,10,30,71
2016,3,9,11,0,11
2016,3,9,11,30,16
2016,3,9,12,0,90
2016,3,9,12,30,208
2016,3,9,13,0,105
2016,3,9,13,30,386
2016,3,9,14,0,1033
2016,3,9,14,30,1024
2016,3,9,15,0,441
2016,3,9,15,30,278
2016,3,9,16,0,581
2016,3,9,16,30,201
2016,3,9,17,0,202
2016,3,9,17,30,191
2016,3,9,18,0,146
2016,3,9,18,30,0
2016,3,9,19,0,0
2016,3,9,19,30,0
2016,3,9,20,0,0
2016,3,9,20,30,0
2016,3,9,21,0,0
2016,3,9,21,30,0
2016,3,9,22,0,0
2016,3,9,22,30,0
2016,3,9,23,0,0
2016,3,9,23,30,0
2016,3,10,0,0,0
2016,3,10,0,30,0
2016,3,10,1,0,0
2016,3,10,1,30,0
2016,3,10,2,0,0
2016,3,10,2,30,0
2016,3,10,3,0,0
2016,3,10,3,30,0
2016,3,10,4,0,0
2016,3,10,4,30,0
2016,3,10,5,0,0
2016,3,10,5,30,0
2016,3,10,6,0,0
2016,3,10,6,30,0
2016,3,10,7,0,0
2016,3,10,7,30,8
2016,3,10,8,0,32
2016,3,10,8,30,468
2016,3,10,9,0,185
2016,3,10,9,30,977
2016,3,10,10,0,1004
2016,3,10,10,30,453
2016,3,10,11,0,1032
2016,3,10,11,30,423
2016,3,10,12,0,440
2016,3,10,12,30,449
2016,3,10,13,0,1040
2016,3,10,13,30,364
2016,3,10,14,0,1028
2016,3,10,14,30,1017
2016,3,10,15,0,990
2016,3,10,15,30,968
2016,3,10,16,0,933
2016,3,10,16,30,889
2016,3,10,17,0,833
2016,3,10,17,30,737
2016,3,10,18,0,589
2016,3,10,18,30,257
2016,3,10,19,0,0
2016,3,10,19,30,0
2016,3,10,20,0,0
2016,3,10,20,30,0
2016,3,10,21,0,0
2016,3,10,21,30,0
2016,3,10,22,0,0
2016,3,10,22,30,0
2016,3,10,23,0,0
2016,3,10,23,30,0
2016,3,11,0,0,0
2016,3,11,0,30,0
2016,3,11,1,0,0
2016,3,11,1,30,0
2016,3,11,2,0,0
2016,3,11,2,30,0
2016,3,11,3,0,0
2016,3,11,3,30,0
2016,3,11,4,0,0
2016,3,11,4,30,0
2016,3,11,5,0,0
2016,3,11,5,30,0
2016,3,11,6,0,0
2016,3,11,6,30,0
2016,3,11,7,0,257
2016,3,11,7,30,620
2016,3,11,8,0,813
2016,3,11,8,30,904
2016,3,11,9,0,964
2016,3,11,9,30,1002
2016,3,11,10,0,1028
2016,3,11,10,30,1046
2016,3,11,11,0,1058
2016,3,11,11,30,1066
2016,3,11,12,0,1065
2016,3,11,12,30,1067
2016,3,11,13,0,1064
2016,3,11,13,30,1060
2016,3,11,14,0,1051
2016,3,11,14,30,1039
2016,3,11,15,0,1022
2016,3,11,15,30,1001
2016,3,11,16,0,970
2016,3,11,16,30,929
2016,3,11,17,0,867
2016,3,11,17,30,776
2016,3,11,18,0,615
2016,3,11,18,30,291
2016,3,11,19,0,0
2016,3,11,19,30,0
2016,3,11,20,0,0
2016,3,11,20,30,0
2016,3,11,21,0,0
2016,3,11,21,30,0
2016,3,11,22,0,0
2016,3,11,22,30,0
2016,3,11,23,0,0
2016,3,11,23,30,0
2016,3,12,0,0,0
2016,3,12,0,30,0
2016,3,12,1,0,0
2016,3,12,1,30,0
2016,3,12,2,0,0
2016,3,12,2,30,0
2016,3,12,3,0,0
2016,3,12,3,30,0
2016,3,12,4,0,0
2016,3,12,4,30,0
2016,3,12,5,0,0
2016,3,12,5,30,0
2016,3,12,6,0,0
2016,3,12,6,30,0
2016,3,12,7,0,335
2016,3,12,7,30,674
2016,3,12,8,0,830
2016,3,12,8,30,917
2016,3,12,9,0,973
2016,3,12,9,30,1011
2016,3,12,10,0,1037
2016,3,12,10,30,1056
2016,3,12,11,0,1067
2016,3,12,11,30,1076
2016,3,12,12,0,1078
2016,3,12,12,30,1080
2016,3,12,13,0,1075
2016,3,12,13,30,1070
2016,3,12,14,0,1057
2016,3,12,14,30,1046
2016,3,12,15,0,1024
2016,3,12,15,30,1002
2016,3,12,16,0,967
2016,3,12,16,30,925
2016,3,12,17,0,860
2016,3,12,17,30,767
2016,3,12,18,0,608
2016,3,12,18,30,294
2016,3,12,19,0,0
2016,3,12,19,30,0
2016,3,12,20,0,0
2016,3,12,20,30,0
2016,3,12,21,0,0
2016,3,12,21,30,0
2016,3,12,22,0,0
2016,3,12,22,30,0
2016,3,12,23,0,0
2016,3,12,23,30,0
2016,3,13,0,0,0
2016,3,13,0,30,0
2016,3,13,1,0,0
2016,3,13,1,30,0
2016,3,13,2,0,0
2016,3,13,2,30,0
2016,3,13,3,0,0
2016,3,13,3,30,0
2016,3,13,4,0,0
2016,3,13,4,30,0
2016,3,13,5,0,0
2016,3,13,5,30,0
2016,3,13,6,0,0
2016,3,13,6,30,0
2016,3,13,7,0,320
2016,3,13,7,30,656
2016,3,13,8,0,813
2016,3,13,8,30,903
2016,3,13,9,0,959
2016,3,13,9,30,999
2016,3,13,10,0,1026
2016,3,13,10,30,1046
2016,3,13,11,0,1060
2016,3,13,11,30,1070
2016,3,13,12,0,1073
2016,3,13,12,30,1075
2016,3,13,13,0,1070
2016,3,13,13,30,1065
2016,3,13,14,0,1053
2016,3,13,14,30,1040
2016,3,13,15,0,1020
2016,3,13,15,30,998
2016,3,13,16,0,962
2016,3,13,16,30,919
2016,3,13,17,0,852
2016,3,13,17,30,758
2016,3,13,18,0,594
2016,3,13,18,30,282
2016,3,13,19,0,0
2016,3,13,19,30,0
2016,3,13,20,0,0
2016,3,13,20,30,0
2016,3,13,21,0,0
2016,3,13,21,30,0
2016,3,13,22,0,0
2016,3,13,22,30,0
2016,3,13,23,0,0
2016,3,13,23,30,0
2016,3,14,0,0,0
2016,3,14,0,30,0
2016,3,14,1,0,0
2016,3,14,1,30,0
2016,3,14,2,0,0
2016,3,14,2,30,0
2016,3,14,3,0,0
2016,3,14,3,30,0
2016,3,14,4,0,0
2016,3,14,4,30,0
2016,3,14,5,0,0
2016,3,14,5,30,0
2016,3,14,6,0,0
2016,3,14,6,30,0
2016,3,14,7,0,294
2016,3,14,7,30,623
2016,3,14,8,0,786
2016,3,14,8,30,878
2016,3,14,9,0,938
2016,3,14,9,30,978
2016,3,14,10,0,1004
2016,3,14,10,30,1024
2016,3,14,11,0,1033
2016,3,14,11,30,1043
2016,3,14,12,0,1041
2016,3,14,12,30,1043
2016,3,14,13,0,1033
2016,3,14,13,30,1028
2016,3,14,14,0,1010
2016,3,14,14,30,997
2016,3,14,15,0,972
2016,3,14,15,30,947
2016,3,14,16,0,904
2016,3,14,16,30,856
2016,3,14,17,0,781
2016,3,14,17,30,678
2016,3,14,18,0,506
2016,3,14,18,30,206
2016,3,14,19,0,0
2016,3,14,19,30,0
2016,3,14,20,0,0
2016,3,14,20,30,0
2016,3,14,21,0,0
2016,3,14,21,30,0
2016,3,14,22,0,0
2016,3,14,22,30,0
2016,3,14,23,0,0
2016,3,14,23,30,0
2016,3,15,0,0,0
2016,3,15,0,30,0
2016,3,15,1,0,0
2016,3,15,1,30,0
2016,3,15,2,0,0
2016,3,15,2,30,0
2016,3,15,3,0,0
2016,3,15,3,30,0
2016,3,15,4,0,0
2016,3,15,4,30,0
2016,3,15,5,0,0
2016,3,15,5,30,0
2016,3,15,6,0,0
2016,3,15,6,30,0
2016,3,15,7,0,214
2016,3,15,7,30,528
2016,3,15,8,0,695
2016,3,15,8,30,796
2016,3,15,9,0,862
2016,3,15,9,30,909
2016,3,15,10,0,940
2016,3,15,10,30,964
2016,3,15,11,0,978
2016,3,15,11,30,990
2016,3,15,12,0,992
2016,3,15,12,30,995
2016,3,15,13,0,987
2016,3,15,13,30,982
2016,3,15,14,0,966
2016,3,15,14,30,952
2016,3,15,15,0,529
2016,3,15,15,30,918
2016,3,15,16,0,483
2016,3,15,16,30,316
2016,3,15,17,0,757
2016,3,15,17,30,654
2016,3,15,18,0,484
2016,3,15,18,30,191
2016,3,15,19,0,0
2016,3,15,19,30,0
2016,3,15,20,0,0
2016,3,15,20,30,0
2016,3,15,21,0,0
2016,3,15,21,30,0
2016,3,15,22,0,0
2016,3,15,22,30,0
2016,3,15,23,0,0
2016,3,15,23,30,0
2016,3,16,0,0,0
2016,3,16,0,30,0
2016,3,16,1,0,0
2016,3,16,1,30,0
2016,3,16,2,0,0
2016,3,16,2,30,0
2016,3,16,3,0,0
2016,3,16,3,30,0
2016,3,16,4,0,0
2016,3,16,4,30,0
2016,3,16,5,0,0
2016,3,16,5,30,0
2016,3,16,6,0,0
2016,3,16,6,30,0
2016,3,16,7,0,16
2016,3,16,7,30,113
2016,3,16,8,0,165
2016,3,16,8,30,131
2016,3,16,9,0,303
2016,3,16,9,30,340
2016,3,16,10,0,922
2016,3,16,10,30,948
2016,3,16,11,0,439
2016,3,16,11,30,422
2016,3,16,12,0,395
2016,3,16,12,30,417
2016,3,16,13,0,505
2016,3,16,13,30,380
2016,3,16,14,0,445
2016,3,16,14,30,377
2016,3,16,15,0,454
2016,3,16,15,30,201
2016,3,16,16,0,263
2016,3,16,16,30,517
2016,3,16,17,0,432
2016,3,16,17,30,376
2016,3,16,18,0,251
2016,3,16,18,30,66
2016,3,16,19,0,0
2016,3,16,19,30,0
2016,3,16,20,0,0
2016,3,16,20,30,0
2016,3,16,21,0,0
2016,3,16,21,30,0
2016,3,16,22,0,0
2016,3,16,22,30,0
2016,3,16,23,0,0
2016,3,16,23,30,0
2016,3,17,0,0,0
2016,3,17,0,30,0
2016,3,17,1,0,0
2016,3,17,1,30,0
2016,3,17,2,0,0
2016,3,17,2,30,0
2016,3,17,3,0,0
2016,3,17,3,30,0
2016,3,17,4,0,0
2016,3,17,4,30,0
2016,3,17,5,0,0
2016,3,17,5,30,0
2016,3,17,6,0,0
2016,3,17,6,30,0
2016,3,17,7,0,56
2016,3,17,7,30,200
2016,3,17,8,0,304
2016,3,17,8,30,357
2016,3,17,9,0,54
2016,3,17,9,30,492
2016,3,17,10,0,870
2016,3,17,10,30,445
2016,3,17,11,0,426
2016,3,17,11,30,446
2016,3,17,12,0,371
2016,3,17,12,30,131
2016,3,17,13,0,463
2016,3,17,13,30,66
2016,3,17,14,0,390
2016,3,17,14,30,553
2016,3,17,15,0,449
2016,3,17,15,30,419
2016,3,17,16,0,733
2016,3,17,16,30,369
2016,3,17,17,0,326
2016,3,17,17,30,279
2016,3,17,18,0,189
2016,3,17,18,30,39
2016,3,17,19,0,0
2016,3,17,19,30,0
2016,3,17,20,0,0
2016,3,17,20,30,0
2016,3,17,21,0,0
2016,3,17,21,30,0
2016,3,17,22,0,0
2016,3,17,22,30,0
2016,3,17,23,0,0
2016,3,17,23,30,0
2016,3,18,0,0,0
2016,3,18,0,30,0
2016,3,18,1,0,0
2016,3,18,1,30,0
2016,3,18,2,0,0
2016,3,18,2,30,0
2016,3,18,3,0,0
2016,3,18,3,30,0
2016,3,18,4,0,0
2016,3,18,4,30,0
2016,3,18,5,0,0
2016,3,18,5,30,0
2016,3,18,6,0,0
2016,3,18,6,30,0
2016,3,18,7,0,57
2016,3,18,7,30,161
2016,3,18,8,0,225
2016,3,18,8,30,486
2016,3,18,9,0,493
2016,3,18,9,30,909
2016,3,18,10,0,480
2016,3,18,10,30,967
2016,3,18,11,0,984
2016,3,18,11,30,476
2016,3,18,12,0,463
2016,3,18,12,30,248
2016,3,18,13,0,161
2016,3,18,13,30,380
2016,3,18,14,0,402
2016,3,18,14,30,297
2016,3,18,15,0,310
2016,3,18,15,30,244
2016,3,18,16,0,428
2016,3,18,16,30,275
2016,3,18,17,0,275
2016,3,18,17,30,258
2016,3,18,18,0,214
2016,3,18,18,30,100
2016,3,18,19,0,0
2016,3,18,19,30,0
2016,3,18,20,0,0
2016,3,18,20,30,0
2016,3,18,21,0,0
2016,3,18,21,30,0
2016,3,18,22,0,0
2016,3,18,22,30,0
2016,3,18,23,0,0
2016,3,18,23,30,0
2016,3,19,0,0,0
2016,3,19,0,30,0
2016,3,19,1,0,0
2016,3,19,1,30,0
2016,3,19,2,0,0
2016,3,19,2,30,0
2016,3,19,3,0,0
2016,3,19,3,30,0
2016,3,19,4,0,0
2016,3,19,4,30,0
2016,3,19,5,0,0
2016,3,19,5,30,0
2016,3,19,6,0,0
2016,3,19,6,30,0
2016,3,19,7,0,202
2016,3,19,7,30,380
2016,3,19,8,0,481
2016,3,19,8,30,231
2016,3,19,9,0,499
2016,3,19,9,30,371
2016,3,19,10,0,473
2016,3,19,10,30,408
2016,3,19,11,0,297
2016,3,19,11,30,231
2016,3,19,12,0,121
2016,3,19,12,30,280
2016,3,19,13,0,73
2016,3,19,13,30,173
2016,3,19,14,0,285
2016,3,19,14,30,138
2016,3,19,15,0,222
2016,3,19,15,30,391
2016,3,19,16,0,97
2016,3,19,16,30,257
2016,3,19,17,0,254
2016,3,19,17,30,239
2016,3,19,18,0,195
2016,3,19,18,30,91
2016,3,19,19,0,0
2016,3,19,19,30,0
2016,3,19,20,0,0
2016,3,19,20,30,0
2016,3,19,21,0,0
2016,3,19,21,30,0
2016,3,19,22,0,0
2016,3,19,22,30,0
2016,3,19,23,0,0
2016,3,19,23,30,0
2016,3,20,0,0,0
2016,3,20,0,30,0
2016,3,20,1,0,0
2016,3,20,1,30,0
2016,3,20,2,0,0
2016,3,20,2,30,0
2016,3,20,3,0,0
2016,3,20,3,30,0
2016,3,20,4,0,0
2016,3,20,4,30,0
2016,3,20,5,0,0
2016,3,20,5,30,0
2016,3,20,6,0,0
2016,3,20,6,30,0
2016,3,20,7,0,3
2016,3,20,7,30,52
2016,3,20,8,0,76
2016,3,20,8,30,816
2016,3,20,9,0,354
2016,3,20,9,30,378
2016,3,20,10,0,410
2016,3,20,10,30,266
2016,3,20,11,0,323
2016,3,20,11,30,423
2016,3,20,12,0,397
2016,3,20,12,30,368
2016,3,20,13,0,368
2016,3,20,13,30,376
2016,3,20,14,0,112
2016,3,20,14,30,71
2016,3,20,15,0,482
2016,3,20,15,30,487
2016,3,20,16,0,659
2016,3,20,16,30,320
2016,3,20,17,0,310
2016,3,20,17,30,285
2016,3,20,18,0,222
2016,3,20,18,30,91
2016,3,20,19,0,0
2016,3,20,19,30,0
2016,3,20,20,0,0
2016,3,20,20,30,0
2016,3,20,21,0,0
2016,3,20,21,30,0
2016,3,20,22,0,0
2016,3,20,22,30,0
2016,3,20,23,0,0
2016,3,20,23,30,0
2016,3,21,0,0,0
2016,3,21,0,30,0
2016,3,21,1,0,0
2016,3,21,1,30,0
2016,3,21,2,0,0
2016,3,21,2,30,0
2016,3,21,3,0,0
2016,3,21,3,30,0
2016,3,21,4,0,0
2016,3,21,4,30,0
2016,3,21,5,0,0
2016,3,21,5,30,0
2016,3,21,6,0,0
2016,3,21,6,30,0
2016,3,21,7,0,0
2016,3,21,7,30,17
2016,3,21,8,0,40
2016,3,21,8,30,153
2016,3,21,9,0,105
2016,3,21,9,30,232
2016,3,21,10,0,146
2016,3,21,10,30,191
2016,3,21,11,0,149
2016,3,21,11,30,84
2016,3,21,12,0,125
2016,3,21,12,30,145
2016,3,21,13,0,67
2016,3,21,13,30,156
2016,3,21,14,0,200
2016,3,21,14,30,75
2016,3,21,15,0,54
2016,3,21,15,30,26
2016,3,21,16,0,52
2016,3,21,16,30,131
2016,3,21,17,0,125
2016,3,21,17,30,111
2016,3,21,18,0,82
2016,3,21,18,30,15
2016,3,21,19,0,0
2016,3,21,19,30,0
2016,3,21,20,0,0
2016,3,21,20,30,0
2016,3,21,21,0,0
2016,3,21,21,30,0
2016,3,21,22,0,0
2016,3,21,22,30,0
2016,3,21,23,0,0
2016,3,21,23,30,0
2016,3,22,0,0,0
2016,3,22,0,30,0
2016,3,22,1,0,0
2016,3,22,1,30,0
2016,3,22,2,0,0
2016,3,22,2,30,0
2016,3,22,3,0,0
2016,3,22,3,30,0
2016,3,22,4,0,0
2016,3,22,4,30,0
2016,3,22,5,0,0
2016,3,22,5,30,0
2016,3,22,6,0,0
2016,3,22,6,30,0
2016,3,22,7,0,0
2016,3,22,7,30,8
2016,3,22,8,0,27
2016,3,22,8,30,1
2016,3,22,9,0,362
2016,3,22,9,30,105
2016,3,22,10,0,30
2016,3,22,10,30,428
2016,3,22,11,0,367
2016,3,22,11,30,380
2016,3,22,12,0,374
2016,3,22,12,30,366
2016,3,22,13,0,461
2016,3,22,13,30,375
2016,3,22,14,0,406
2016,3,22,14,30,53
2016,3,22,15,0,116
2016,3,22,15,30,196
2016,3,22,16,0,3
2016,3,22,16,30,300
2016,3,22,17,0,290
2016,3,22,17,30,685
2016,3,22,18,0,533
2016,3,22,18,30,239
2016,3,22,19,0,0
2016,3,22,19,30,0
2016,3,22,20,0,0
2016,3,22,20,30,0
2016,3,22,21,0,0
2016,3,22,21,30,0
2016,3,22,22,0,0
2016,3,22,22,30,0
2016,3,22,23,0,0
2016,3,22,23,30,0
2016,3,23,0,0,0
2016,3,23,0,30,0
2016,3,23,1,0,0
2016,3,23,1,30,0
2016,3,23,2,0,0
2016,3,23,2,30,0
2016,3,23,3,0,0
2016,3,23,3,30,0
2016,3,23,4,0,0
2016,3,23,4,30,0
2016,3,23,5,0,0
2016,3,23,5,30,0
2016,3,23,6,0,0
2016,3,23,6,30,0
2016,3,23,7,0,248
2016,3,23,7,30,515
2016,3,23,8,0,671
2016,3,23,8,30,766
2016,3,23,9,0,833
2016,3,23,9,30,877
2016,3,23,10,0,908
2016,3,23,10,30,931
2016,3,23,11,0,938
2016,3,23,11,30,949
2016,3,23,12,0,938
2016,3,23,12,30,941
2016,3,23,13,0,916
2016,3,23,13,30,72
2016,3,23,14,0,144
2016,3,23,14,30,132
2016,3,23,15,0,199
2016,3,23,15,30,0
2016,3,23,16,0,0
2016,3,23,16,30,243
2016,3,23,17,0,226
2016,3,23,17,30,199
2016,3,23,18,0,147
2016,3,23,18,30,38
2016,3,23,19,0,0
2016,3,23,19,30,0
2016,3,23,20,0,0
2016,3,23,20,30,0
2016,3,23,21,0,0
2016,3,23,21,30,0
2016,3,23,22,0,0
2016,3,23,22,30,0
2016,3,23,23,0,0
2016,3,23,23,30,0
2016,3,24,0,0,0
2016,3,24,0,30,0
2016,3,24,1,0,0
2016,3,24,1,30,0
2016,3,24,2,0,0
2016,3,24,2,30,0
2016,3,24,3,0,0
2016,3,24,3,30,0
2016,3,24,4,0,0
2016,3,24,4,30,0
2016,3,24,5,0,0
2016,3,24,5,30,0
2016,3,24,6,0,0
2016,3,24,6,30,0
2016,3,24,7,0,304
2016,3,24,7,30,565
2016,3,24,8,0,715
2016,3,24,8,30,804
2016,3,24,9,0,866
2016,3,24,9,30,908
2016,3,24,10,0,939
2016,3,24,10,30,961
2016,3,24,11,0,976
2016,3,24,11,30,987
2016,3,24,12,0,95
2016,3,24,12,30,105
2016,3,24,13,0,342
2016,3,24,13,30,45
2016,3,24,14,0,35
2016,3,24,14,30,349
2016,3,24,15,0,169
2016,3,24,15,30,910
2016,3,24,16,0,333
2016,3,24,16,30,224
2016,3,24,17,0,794
2016,3,24,17,30,701
2016,3,24,18,0,564
2016,3,24,18,30,281
2016,3,24,19,0,0
2016,3,24,19,30,0
2016,3,24,20,0,0
2016,3,24,20,30,0
2016,3,24,21,0,0
2016,3,24,21,30,0
2016,3,24,22,0,0
2016,3,24,22,30,0
2016,3,24,23,0,0
2016,3,24,23,30,0
2016,3,25,0,0,0
2016,3,25,0,30,0
2016,3,25,1,0,0
2016,3,25,1,30,0
2016,3,25,2,0,0
2016,3,25,2,30,0
2016,3,25,3,0,0
2016,3,25,3,30,0
2016,3,25,4,0,0
2016,3,25,4,30,0
2016,3,25,5,0,0
2016,3,25,5,30,0
2016,3,25,6,0,0
2016,3,25,6,30,0
2016,3,25,7,0,353
2016,3,25,7,30,609
2016,3,25,8,0,758
2016,3,25,8,30,841
2016,3,25,9,0,899
2016,3,25,9,30,937
2016,3,25,10,0,961
2016,3,25,10,30,981
2016,3,25,11,0,986
2016,3,25,11,30,391
2016,3,25,12,0,994
2016,3,25,12,30,997
2016,3,25,13,0,990
2016,3,25,13,30,986
2016,3,25,14,0,972
2016,3,25,14,30,960
2016,3,25,15,0,408
2016,3,25,15,30,914
2016,3,25,16,0,769
2016,3,25,16,30,546
2016,3,25,17,0,517
2016,3,25,17,30,461
2016,3,25,18,0,564
2016,3,25,18,30,278
2016,3,25,19,0,0
2016,3,25,19,30,0
2016,3,25,20,0,0
2016,3,25,20,30,0
2016,3,25,21,0,0
2016,3,25,21,30,0
2016,3,25,22,0,0
2016,3,25,22,30,0
2016,3,25,23,0,0
2016,3,25,23,30,0
2016,3,26,0,0,0
2016,3,26,0,30,0
2016,3,26,1,0,0
2016,3,26,1,30,0
2016,3,26,2,0,0
2016,3,26,2,30,0
2016,3,26,3,0,0
2016,3,26,3,30,0
2016,3,26,4,0,0
2016,3,26,4,30,0
2016,3,26,5,0,0
2016,3,26,5,30,0
2016,3,26,6,0,0
2016,3,26,6,30,0
2016,3,26,7,0,0
2016,3,26,7,30,0
2016,3,26,8,0,0
2016,3,26,8,30,61
2016,3,26,9,0,21
2016,3,26,9,30,17
2016,3,26,10,0,24
2016,3,26,10,30,73
2016,3,26,11,0,357
2016,3,26,11,30,381
2016,3,26,12,0,368
2016,3,26,12,30,452
2016,3,26,13,0,106
2016,3,26,13,30,47
2016,3,26,14,0,983
2016,3,26,14,30,972
2016,3,26,15,0,960
2016,3,26,15,30,477
2016,3,26,16,0,574
2016,3,26,16,30,648
2016,3,26,17,0,623
2016,3,26,17,30,542
2016,3,26,18,0,430
2016,3,26,18,30,212
2016,3,26,19,0,0
2016,3,26,19,30,0
2016,3,26,20,0,0
2016,3,26,20,30,0
2016,3,26,21,0,0
2016,3,26,21,30,0
2016,3,26,22,0,0
2016,3,26,22,30,0
2016,3,26,23,0,0
2016,3,26,23,30,0
2016,3,27,0,0,0
2016,3,27,0,30,0
2016,3,27,1,0,0
2016,3,27,1,30,0
2016,3,27,2,0,0
2016,3,27,2,30,0
2016,3,27,3,0,0
2016,3,27,3,30,0
2016,3,27,4,0,0
2016,3,27,4,30,0
2016,3,27,5,0,0
2016,3,27,5,30,0
2016,3,27,6,0,0
2016,3,27,6,30,0
2016,3,27,7,0,320
2016,3,27,7,30,528
2016,3,27,8,0,668
2016,3,27,8,30,839
2016,3,27,9,0,893
2016,3,27,9,30,932
2016,3,27,10,0,959
2016,3,27,10,30,980
2016,3,27,11,0,994
2016,3,27,11,30,1004
2016,3,27,12,0,369
2016,3,27,12,30,1011
2016,3,27,13,0,362
2016,3,27,13,30,159
2016,3,27,14,0,334
2016,3,27,14,30,112
2016,3,27,15,0,413
2016,3,27,15,30,316
2016,3,27,16,0,50
2016,3,27,16,30,172
2016,3,27,17,0,170
2016,3,27,17,30,158
2016,3,27,18,0,123
2016,3,27,18,30,47
2016,3,27,19,0,0
2016,3,27,19,30,0
2016,3,27,20,0,0
2016,3,27,20,30,0
2016,3,27,21,0,0
2016,3,27,21,30,0
2016,3,27,22,0,0
2016,3,27,22,30,0
2016,3,27,23,0,0
2016,3,27,23,30,0
2016,3,28,0,0,0
2016,3,28,0,30,0
2016,3,28,1,0,0
2016,3,28,1,30,0
2016,3,28,2,0,0
2016,3,28,2,30,0
2016,3,28,3,0,0
2016,3,28,3,30,0
2016,3,28,4,0,0
2016,3,28,4,30,0
2016,3,28,5,0,0
2016,3,28,5,30,0
2016,3,28,6,0,0
2016,3,28,6,30,0
2016,3,28,7,0,66
2016,3,28,7,30,136
2016,3,28,8,0,179
2016,3,28,8,30,166
2016,3,28,9,0,361
2016,3,28,9,30,414
2016,3,28,10,0,312
2016,3,28,10,30,925
2016,3,28,11,0,926
2016,3,28,11,30,938
